seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_3030	509	No terminal repeats	NA	2	11	0.8270	NA	1	2.2862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80639	4529	No terminal repeats	NA	3	11	0.8269	NA	0	0.0000	Unclassified
k141_59906	616	No terminal repeats	NA	2	11	0.8267	NA	1	1.7155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23305	629	No terminal repeats	NA	1	11	0.8262	NA	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60842	4278	No terminal repeats	NA	3	11	0.8262	NA	0	0.0000	Unclassified
k141_78781	644	No terminal repeats	NA	1	11	0.8255	NA	1	1.0136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2587	1283	No terminal repeats	NA	3	11	0.8247	NA	1	3.4268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5376	436	No terminal repeats	NA	2	11	0.8241	NA	1	1.2865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57608	7555	No terminal repeats	NA	2	11	0.8235	NA	0	1.2308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44898	13410	No terminal repeats	NA	15	11	0.8229	NA	0	4.0609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21125	2343	No terminal repeats	NA	1	11	0.8219	NA	1	1.2696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78255	481	No terminal repeats	NA	1	11	0.8213	NA	1	1.2484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12446	3525	No terminal repeats	NA	2	11	0.8206	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70206	481	No terminal repeats	NA	1	11	0.8205	NA	1	1.2931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79208	2398	No terminal repeats	NA	3	11	0.8204	NA	1	3.2323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39370	17416	No terminal repeats	NA	18	11	0.8201	NA	0	4.3353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47112	5107	No terminal repeats	NA	6	11	0.8198	NA	0	2.8486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30265	1277	No terminal repeats	NA	2	11	0.8195	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44613	2273	No terminal repeats	NA	3	11	0.8195	NA	1	2.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37338	607	No terminal repeats	NA	1	11	0.8191	NA	1	1.7161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19407	3451	No terminal repeats	NA	7	11	0.8190	NA	0	10.1130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15988	2545	No terminal repeats	NA	4	11	0.8176	NA	0	1.5659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68712	2972	No terminal repeats	NA	4	11	0.8170	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72378	727	No terminal repeats	NA	1	11	0.8170	NA	1	0.9355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58332	640	No terminal repeats	NA	2	11	0.8169	NA	1	1.4287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50133	645	No terminal repeats	NA	2	11	0.8148	NA	1	1.2566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32639	1766	No terminal repeats	NA	3	11	0.8147	NA	1	2.6163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64422	1504	No terminal repeats	NA	2	11	0.8139	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75312	333	No terminal repeats	NA	1	11	0.8122	NA	1	1.4205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46133	2642	No terminal repeats	NA	2	11	0.8110	NA	0	1.5269	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
k141_69628	2834	No terminal repeats	NA	5	11	0.8077	NA	0	2.5868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62562	2573	No terminal repeats	NA	3	11	0.8076	NA	2	3.8480	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71014	1287	No terminal repeats	NA	1	11	0.8076	NA	1	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11192	3442	No terminal repeats	NA	4	11	0.8071	NA	0	0.0000	Unclassified
k141_60853	2575	No terminal repeats	NA	8	11	0.8062	NA	0	4.1962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81135	2264	No terminal repeats	NA	2	11	0.8048	NA	1	1.5132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30832	661	No terminal repeats	NA	1	11	0.8043	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae
k141_6319	840	No terminal repeats	NA	1	11	0.8037	NA	1	1.4188	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_71660	795	No terminal repeats	NA	1	11	0.8032	NA	1	1.0514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30522	15781	No terminal repeats	NA	16	11	0.8030	NA	0	5.2882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36724	3434	No terminal repeats	NA	6	11	0.8026	NA	0	1.4566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57957	675	No terminal repeats	NA	1	11	0.8022	NA	1	1.2784	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73501	555	No terminal repeats	NA	2	11	0.8017	NA	1	1.3595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52905	992	No terminal repeats	NA	2	11	0.8012	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69396	651	No terminal repeats	NA	1	11	0.8008	NA	1	1.3665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69820	6526	No terminal repeats	NA	8	11	0.7990	NA	0	1.9227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56248	574	No terminal repeats	NA	1	11	0.7990	NA	1	1.5065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27128	2945	No terminal repeats	NA	5	11	0.7989	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43886	672	No terminal repeats	NA	1	11	0.7978	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9899	7980	No terminal repeats	NA	9	11	0.7976	NA	0	2.6140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46014	423	No terminal repeats	NA	1	11	0.7974	NA	1	1.5065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31114	3567	No terminal repeats	NA	2	11	0.7966	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17296	401	No terminal repeats	NA	1	11	0.7963	NA	1	1.5740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32871	3049	No terminal repeats	NA	3	11	0.7963	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16598	3667	No terminal repeats	NA	2	11	0.7956	NA	0	1.5269	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
k141_46828	3105	No terminal repeats	NA	5	11	0.7950	NA	0	2.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61529	13616	No terminal repeats	NA	13	11	0.7944	NA	1	2.3781	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48565	4630	No terminal repeats	NA	5	11	0.7938	NA	0	1.1066	Unclassified
k141_47146	895	No terminal repeats	NA	1	11	0.7935	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81612	25877	No terminal repeats	NA	37	11	0.7934	NA	0	6.6310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60588	3256	No terminal repeats	NA	4	11	0.7930	NA	0	2.7566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76617	628	No terminal repeats	NA	2	11	0.7929	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60424	2257	No terminal repeats	NA	2	11	0.7904	NA	1	1.4800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_74450	4414	No terminal repeats	NA	8	11	0.7893	NA	0	3.7696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26557	320	No terminal repeats	NA	1	11	0.7878	NA	1	1.5065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72687	421	No terminal repeats	NA	1	11	0.7869	NA	1	1.3816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65355	1160	No terminal repeats	NA	2	11	0.7867	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14156	3230	No terminal repeats	NA	3	11	0.7854	NA	0	1.6986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65280	1234	No terminal repeats	NA	3	11	0.7852	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78739	313	No terminal repeats	NA	1	11	0.7825	NA	1	1.0136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52701	2871	No terminal repeats	NA	4	11	0.7822	NA	1	2.4888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52464	18233	No terminal repeats	NA	22	11	0.7820	NA	1	2.9793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46981	1043	No terminal repeats	NA	2	11	0.7818	NA	1	2.4437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81333	814	No terminal repeats	NA	1	11	0.7815	NA	1	1.7135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58554	1373	No terminal repeats	NA	5	11	0.7809	NA	1	0.8914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_74031	522	No terminal repeats	NA	1	11	0.7808	NA	1	1.2618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_24071	802	No terminal repeats	NA	2	11	0.7802	NA	1	1.5762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52808	428	No terminal repeats	NA	1	11	0.7794	NA	1	1.1702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65510	1175	No terminal repeats	NA	2	11	0.7788	NA	1	1.4689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58217	3779	No terminal repeats	NA	2	11	0.7776	NA	0	1.5269	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
k141_70901	605	No terminal repeats	NA	1	11	0.7766	NA	1	1.3160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58552	1371	No terminal repeats	NA	5	11	0.7763	NA	1	0.8914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59135	1002	No terminal repeats	NA	1	11	0.7758	NA	1	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72697	2593	No terminal repeats	NA	1	11	0.7758	NA	0	0.0000	Unclassified
k141_68821	858	No terminal repeats	NA	2	11	0.7736	NA	1	1.3258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19800	2537	No terminal repeats	NA	2	11	0.7730	NA	0	0.0000	Unclassified
k141_21856	485	No terminal repeats	NA	1	11	0.7727	NA	1	1.7157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62468	441	No terminal repeats	NA	1	11	0.7726	NA	1	1.4422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78927	2738	No terminal repeats	NA	3	11	0.7720	NA	0	0.0000	Unclassified
k141_57840	682	No terminal repeats	NA	2	11	0.7712	NA	2	3.0753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38663	1413	No terminal repeats	NA	2	11	0.7710	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5702	878	No terminal repeats	NA	2	11	0.7706	NA	1	3.2072	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82425	10934	No terminal repeats	NA	13	11	0.7705	NA	0	5.6937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33287	1034	No terminal repeats	NA	4	11	0.7703	NA	1	2.6575	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72266	2864	No terminal repeats	NA	3	11	0.7697	NA	0	0.0000	Unclassified
k141_32487	6897	No terminal repeats	NA	6	11	0.7695	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77652	3165	No terminal repeats	NA	2	11	0.7687	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23734	2903	No terminal repeats	NA	4	11	0.7675	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77375|provirus_314_17481	17168	Provirus	314-17481	22	11	0.7673	NA	1	4.9206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75732	11204	No terminal repeats	NA	8	11	0.7669	NA	0	2.5389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25532	4139	No terminal repeats	NA	3	11	0.7664	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2160	675	No terminal repeats	NA	2	11	0.7660	NA	1	1.7183	Unclassified
k141_49895	3998	No terminal repeats	NA	4	11	0.7658	NA	0	2.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72379	8034	No terminal repeats	NA	5	11	0.7654	NA	0	0.0000	Unclassified
k141_63510	6057	No terminal repeats	NA	1	11	0.7647	NA	0	0.0000	Unclassified
k141_47977	6115	No terminal repeats	NA	6	11	0.7643	NA	0	1.0897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9571	4412	No terminal repeats	NA	6	11	0.7626	NA	0	0.0000	Unclassified
k141_2312	3487	No terminal repeats	NA	1	11	0.7625	NA	0	0.0000	Unclassified
k141_20738	4453	No terminal repeats	NA	5	11	0.7624	NA	1	2.9489	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5840	877	No terminal repeats	NA	1	11	0.7621	NA	1	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68571	1373	No terminal repeats	NA	2	11	0.7614	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34938	5683	No terminal repeats	NA	5	11	0.7607	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12201	3542	No terminal repeats	NA	6	11	0.7606	NA	0	2.7906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71395	968	No terminal repeats	NA	2	11	0.7600	NA	1	1.4634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3727	5447	No terminal repeats	NA	4	11	0.7600	NA	1	1.4850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47529	5294	No terminal repeats	NA	4	11	0.7591	NA	0	0.0000	Unclassified
k141_80822	766	No terminal repeats	NA	1	11	0.7590	NA	1	1.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53714	14073	No terminal repeats	NA	6	11	0.7587	NA	0	0.0000	Unclassified
k141_10225	2868	No terminal repeats	NA	3	11	0.7585	NA	0	1.5768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Mesyanzhinovviridae
k141_45680	5783	No terminal repeats	NA	6	11	0.7576	NA	0	0.0000	Unclassified
k141_18205	348	No terminal repeats	NA	1	11	0.7575	NA	1	1.5065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2180	4585	No terminal repeats	NA	7	11	0.7570	NA	0	2.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60875	543	No terminal repeats	NA	1	11	0.7563	NA	1	1.2605	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27594	5187	No terminal repeats	NA	6	11	0.7560	NA	0	0.7458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34366	10632	No terminal repeats	NA	11	11	0.7554	NA	0	2.3711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37254	11011	No terminal repeats	NA	17	11	0.7553	NA	2	3.3284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17367	4611	No terminal repeats	NA	5	11	0.7551	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26864	10934	No terminal repeats	NA	9	11	0.7540	NA	1	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37904	939	No terminal repeats	NA	1	11	0.7532	NA	1	1.2751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17546	1368	No terminal repeats	NA	3	11	0.7531	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35289	2144	No terminal repeats	NA	3	11	0.7525	NA	1	1.9316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69184	2744	No terminal repeats	NA	1	11	0.7523	NA	0	1.5269	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
k141_81860	2675	No terminal repeats	NA	4	11	0.7521	NA	0	0.8868	Unclassified
k141_7516	4297	No terminal repeats	NA	2	11	0.7520	NA	0	0.0000	Unclassified
k141_28589	358	No terminal repeats	NA	1	11	0.7518	NA	1	0.9308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13093	6800	No terminal repeats	NA	8	11	0.7517	NA	0	0.0000	Unclassified
k141_66668	5588	No terminal repeats	NA	14	11	0.7514	NA	0	3.8728	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72680	11061	No terminal repeats	NA	11	11	0.7503	NA	0	2.7498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49269	327	No terminal repeats	NA	1	11	0.7503	NA	1	1.3345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34825	8337	No terminal repeats	NA	8	11	0.7498	NA	0	3.1270	Unclassified
k141_12860	10457	No terminal repeats	NA	8	11	0.7497	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13746	3452	No terminal repeats	NA	5	11	0.7496	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14477	1463	No terminal repeats	NA	2	11	0.7496	NA	2	2.5327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29104	1975	No terminal repeats	NA	3	11	0.7492	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12160	809	No terminal repeats	NA	1	11	0.7480	NA	1	1.7183	Unclassified
k141_40019	2769	No terminal repeats	NA	2	11	0.7478	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17407	625	No terminal repeats	NA	2	11	0.7463	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15389	6749	No terminal repeats	NA	4	11	0.7458	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61353	1054	No terminal repeats	NA	2	11	0.7456	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22725	638	No terminal repeats	NA	1	11	0.7449	NA	1	1.4005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31867	6105	No terminal repeats	NA	5	11	0.7445	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75864	6773	No terminal repeats	NA	7	11	0.7444	NA	1	2.5800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54989	2776	No terminal repeats	NA	3	11	0.7433	NA	1	1.6030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_13428	3282	No terminal repeats	NA	1	11	0.7429	NA	0	0.0000	Unclassified
k141_61344	5122	No terminal repeats	NA	5	11	0.7424	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49554	1407	No terminal repeats	NA	2	11	0.7423	NA	1	1.3345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37389	571	No terminal repeats	NA	2	11	0.7409	NA	1	1.3009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22835	3627	No terminal repeats	NA	10	11	0.7405	NA	0	0.0000	Unclassified
k141_79805	8129	No terminal repeats	NA	6	11	0.7403	NA	0	0.0000	Unclassified
k141_71140	2965	No terminal repeats	NA	2	11	0.7401	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55274	1907	No terminal repeats	NA	1	11	0.7399	NA	1	1.2997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48207	1220	No terminal repeats	NA	3	11	0.7396	NA	1	1.7174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47969	3459	No terminal repeats	NA	3	11	0.7395	NA	0	0.0000	Unclassified
k141_33415	3973	No terminal repeats	NA	3	11	0.7391	NA	0	4.9435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9326	2684	No terminal repeats	NA	1	11	0.7385	NA	0	0.0000	Unclassified
k141_3966	3829	No terminal repeats	NA	6	11	0.7382	NA	0	1.2376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3768	2712	No terminal repeats	NA	5	11	0.7380	NA	0	1.2376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56626	755	No terminal repeats	NA	1	11	0.7379	NA	1	1.3704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8854	1259	No terminal repeats	NA	1	11	0.7348	NA	1	1.6407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80191	619	No terminal repeats	NA	1	11	0.7345	NA	1	1.2931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25713	3331	No terminal repeats	NA	5	11	0.7343	NA	0	3.2606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64125	786	No terminal repeats	NA	2	11	0.7341	NA	1	1.3308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37950	3543	No terminal repeats	NA	6	11	0.7335	NA	1	4.2267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59700	4059	No terminal repeats	NA	5	11	0.7330	NA	2	6.0062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2400	5937	No terminal repeats	NA	8	11	0.7327	NA	3	9.1495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31343	604	No terminal repeats	NA	1	11	0.7327	NA	1	1.6729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34446	650	No terminal repeats	NA	1	11	0.7326	NA	1	1.1776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72001	2316	No terminal repeats	NA	5	11	0.7320	NA	2	2.9844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49130	3774	No terminal repeats	NA	8	11	0.7315	NA	0	0.8144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3201	2185	No terminal repeats	NA	5	11	0.7313	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7523	1006	No terminal repeats	NA	2	11	0.7311	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78738	9252	No terminal repeats	NA	5	11	0.7310	NA	0	0.0000	Unclassified
k141_62296	3265	No terminal repeats	NA	4	11	0.7299	NA	0	3.1577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51833	5548	No terminal repeats	NA	8	11	0.7282	NA	0	3.0863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23844	4764	No terminal repeats	NA	6	11	0.7281	NA	0	0.8314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
